8.639513166601829885e-01 4.775819168956858888e-05 -2.140171647392369921e-03 2.116172120418240502e-02 4.058092737324354472e-03 1.318046902258121662e-02 2.206554407154184176e-04 6.294413849394768935e-04 9.003569507879616296e-03 -1.488142273062023103e-03 -9.209892026187899844e-03 2.168180939202021297e-03 8.566464817345933482e-05
4.775819168957491791e-05 1.535996902612885209e-08 -8.271801763226364933e-08 4.691533686932477403e-07 -4.993266365456901218e-08 2.851018043875375957e-07 9.102849600704107935e-08 -2.524347660794769960e-06 3.303704928323861676e-06 -5.443572136918255288e-07 -3.380212953883408065e-06 7.932844736640991292e-07 2.913955653649196685e-08
-2.140171647392374692e-03 -8.271801763224743659e-08 5.486469386767186985e-06 -5.383833818053868249e-05 -1.075315067984130377e-05 -3.375480152593710248e-05 -3.502576729974405746e-07 -8.927166497194970643e-06 -1.544549267514772040e-05 2.557651449968201908e-06 1.579709115242007583e-05 -3.725917407515672724e-06 -1.534728246046673973e-07
2.116172120417536898e-02 4.691533686927722901e-07 -5.383833818052083381e-05 1.298760045013279494e-03 1.007500524540912238e-04 7.162874422693928968e-04 2.165777041310743058e-05 -9.951393000834534482e-04 7.782289922023538642e-04 -1.281256260883970391e-04 -7.965627793412393375e-04 1.867988778059607416e-04 6.666907907261460071e-06
4.058092737324443811e-03 -4.993266365459693780e-08 -1.075315067984149181e-05 1.007500524541300111e-04 2.937886507608385880e-05 6.631034940081341066e-05 3.117040426621673877e-07 2.658211603576264711e-05 2.656079602467642512e-05 -4.444743758113694376e-06 -2.709284501558261335e-05 6.460084188828874274e-06 3.274635734450951536e-07
1.318046902257808545e-02 2.851018043873007970e-07 -3.375480152592911327e-05 7.162874422694240134e-04 6.631034940079552132e-05 4.013430137462857625e-04 1.131115870033087554e-05 -4.885222569267193976e-04 4.084613893196777784e-04 -6.726177521178698031e-05 -4.180555182017078029e-04 9.805597042385482158e-05 3.523071931512946343e-06
2.206554407154839577e-04 9.102849600706776089e-08 -3.502576729975544476e-07 2.165777041311792023e-05 3.117040426623247241e-07 1.131115870033685390e-05 1.105498453814991126e-03 -2.625904899007279730e-03 9.705736571533113335e-04 -1.080985383015988736e-04 1.088352443436600215e-04 -1.142456331686431820e-04 -3.030086461444847899e-05
6.294413849360499472e-04 -2.524347660795071504e-06 -8.927166497186551136e-06 -9.951393000835347634e-04 2.658211603575060569e-05 -4.885222569267737161e-04 -2.625904899007226821e-03 1.136764246621838927e-02 -6.876522658465582770e-03 1.046284732635340388e-03 3.768900925970487294e-03 -7.272924672546420303e-04 -1.959999812921596021e-05
9.003569507893693577e-03 3.303704928324488481e-06 -1.544549267518297052e-05 7.782289922027171803e-04 2.656079602474131800e-05 4.084613893199011241e-04 9.705736571531213813e-04 -6.876522658464931381e-03 1.739236489034073213e-02 -2.725022726377068858e-03 -1.832689261221126867e-02 4.086730158083956739e-03 3.454380832746219344e-05
-1.488142273061855269e-03 -5.443572136918047765e-07 2.557651449967802956e-06 -1.281256260884021619e-04 -4.444743758112440767e-06 -6.726177521178885056e-05 -1.080985383015731373e-04 1.046284732635265578e-03 -2.725022726377020286e-03 5.062226104465637061e-04 2.874318449492221927e-03 -7.556780389020651334e-04 -7.164652906435332837e-06
-9.209892026207824878e-03 -3.380212953884263992e-06 1.579709115247009143e-05 -7.965627793417239758e-04 -2.709284501567593267e-05 -4.180555182020098074e-04 1.088352443438817815e-04 3.768900925969608656e-03 -1.832689261221097377e-02 2.874318449492223228e-03 2.192183323952954371e-02 -4.927476121986567627e-03 -4.703322841637140394e-05
2.168180939202086349e-03 7.932844736640674713e-07 -3.725917407515906505e-06 1.867988778059739147e-04 6.460084188828763313e-06 9.805597042386146231e-05 -1.142456331686839886e-04 -7.272924672545018430e-04 4.086730158083815359e-03 -7.556780389020534240e-04 -4.927476121986493034e-03 1.286577903845365859e-03 1.366814535976948576e-05
8.566464817347281958e-05 2.913955653649222824e-08 -1.534728246047015168e-07 6.666907907262267293e-06 3.274635734451300408e-07 3.523071931513380023e-06 -3.030086461444909563e-05 -1.959999812921402559e-05 3.454380832746048582e-05 -7.164652906435160890e-06 -4.703322841637062467e-05 1.366814535976947390e-05 1.454381129105832497e-05
