9.818466725759631419e-01 7.057305608489587267e-05 -2.387359517913530561e-03 5.648049699255095847e-11 4.603558601689637132e-03 1.558874022470441850e-02 5.961108589026616229e-03 -1.910798090557563542e-02 5.705807809072360563e-03 -5.924211396198993118e-02 6.054674940630340452e-03 1.202023079267316302e-01 -2.068914690858913275e-05
7.057305608489626569e-05 2.203708492476252480e-08 -1.254977762603167146e-07 3.374809786466783262e-15 3.529224708125356640e-08 8.595844045623352865e-07 1.534167588406402402e-06 -4.264558421079320032e-06 2.453163033347971427e-06 -1.870216423444601104e-05 -3.315252633767321177e-07 4.260691017879635723e-05 -3.755039763580263984e-09
-2.387359517913535331e-03 -1.254977762603132205e-07 6.028157161025971804e-06 -1.382595942522439350e-13 -1.195076810811386064e-05 -3.856475158803154244e-05 -1.206049459204402353e-05 4.052933382490185539e-05 -8.739140090411497345e-06 1.100314955670263705e-04 -1.764810136425197783e-05 -2.098896151158687181e-04 4.621862931266860304e-08
5.648049699255431243e-11 3.374809786466961939e-15 -1.382595942522519877e-13 8.532451556764536349e-21 2.633055536181140727e-13 2.088127479693436191e-12 6.540803708215626581e-13 -1.502844144747590780e-12 1.463892919306589765e-12 -9.503777665612525937e-12 -1.008290634219541542e-12 2.368962118018397933e-11 -6.407648338871171405e-16
4.603558601689624122e-03 3.529224708125166719e-08 -1.195076810811374714e-05 2.633055536180950390e-13 3.241923411075361267e-05 7.661717211549419493e-05 4.386847715763088563e-05 -1.548560369533521445e-04 7.539528612095282111e-07 -2.628543766272446107e-04 1.028734132061027458e-04 4.606121956014196648e-04 -1.483952930898694848e-07
1.558874022470526678e-02 8.595844045624346012e-07 -3.856475158803325683e-05 2.088127479693422054e-12 7.661717211549830134e-05 5.181880126234370649e-04 1.617742939446366161e-04 -3.866466262328396570e-04 3.407148342769034653e-04 -2.268851575300499628e-03 -2.069626605456252925e-04 5.580483355821055577e-03 -2.069411548129363534e-07
5.961108588969041625e-03 1.534167588402196884e-06 -1.206049459190430375e-05 6.540803708188601847e-13 4.386847715736510702e-05 1.617742939438591618e-04 6.492916570718791636e-02 -2.296138147128722884e-01 -4.846183981881687503e-02 -1.423762973809317113e-03 1.985832897158285315e-01 -1.083115733806046671e-01 -5.411331676056154328e-04
-1.910798090549949146e-02 -4.264558421072154980e-06 4.052933382472092237e-05 -1.502844144744874776e-12 -1.548560369530102955e-04 -3.866466262320075319e-04 -2.296138147128727602e-01 8.189001486585072431e-01 1.787837874111478653e-01 1.627226952520652910e-03 -7.163650712391945730e-01 3.999250489384746921e-01 1.724738137670096859e-03
5.705807809098223556e-03 2.453163033350052163e-06 -8.739140090473962637e-06 1.463892919307407858e-12 7.539528613278684547e-07 3.407148342771638906e-04 -4.846183981881817260e-02 1.787837874111520009e-01 6.019107308491892377e-02 -2.508433274520402521e-03 -1.808513420492724177e-01 1.047434331014168718e-01 2.865459401216996472e-04
-5.924211396196979451e-02 -1.870216423444498444e-05 1.100314955669777305e-04 -9.503777665610331970e-12 -2.628543766271546761e-04 -2.268851575299949720e-03 -1.423762973811931341e-03 1.627226952529830248e-03 -2.508433274518745860e-03 8.694386703595101407e-02 2.257926699589545092e-03 -1.854298229745224569e-01 9.614986707217385682e-05
6.054674940516582490e-03 -3.315252633857504246e-07 -1.764810136397753238e-05 -1.008290634224138090e-12 1.028734132055823694e-04 -2.069626605469934743e-04 1.985832897158304189e-01 -7.163650712391999020e-01 -1.808513420492698642e-01 2.257926699597200427e-03 6.568792501030069619e-01 -3.706376989775199138e-01 -1.368574806586371267e-03
1.202023079267345446e-01 4.260691017879812584e-05 -2.098896151158756841e-04 2.368962118018101957e-11 4.606121956014368494e-04 5.580483355820405056e-03 -1.083115733806004205e-01 3.999250489384591489e-01 1.047434331014123476e-01 -1.854298229745275362e-01 -3.706376989775047592e-01 6.151132453647366605e-01 6.748606783928970876e-04
-2.068914690859650871e-05 -3.755039763575310827e-09 4.621862931270011532e-08 -6.407648338876043607e-16 -1.483952930899398150e-07 -2.069411548130738904e-07 -5.411331676056141318e-04 1.724738137670089053e-03 2.865459401216900520e-04 9.614986707214965200e-05 -1.368574806586354570e-03 6.748606783929383957e-04 2.707815707680740952e-05
