1.900000000000000000e+01 8.929891202668350161e+02 4.346169782725151608e-03 1.162931120494380122e-04 1.226162602508219068e+00
2.000000000000000000e+01 9.060363457270810841e+02 5.184717686665394829e-03 1.286242985780906172e-04 1.293905576564695625e+00
2.100000000000000000e+01 9.195324699618588511e+02 6.157949709848201288e-03 1.415882072177423415e-04 1.365413740891465721e+00
2.200000000000000000e+01 9.335060087713355870e+02 7.276433369648501598e-03 1.551865833486543221e-04 1.441046494158458202e+00
2.300000000000000000e+01 9.475710464827309352e+02 8.532402369821535937e-03 1.694211273398313095e-04 1.518116643362169560e+00
2.400000000000000000e+01 9.620475481104397204e+02 9.923072246691342496e-03 1.842934828195577775e-04 1.593198752557365649e+00
2.500000000000000000e+01 9.770689627420348415e+02 1.145301081491047201e-02 1.998052252144285430e-04 1.658503971136425559e+00
2.600000000000000000e+01 9.921446834540619193e+02 1.313442376136766954e-02 2.159578510898991512e-04 1.717678408726976746e+00
2.700000000000000000e+01 1.007683441291637337e+03 1.497808418703677064e-02 2.327527681114670603e-04 1.771514688694951989e+00
2.800000000000000000e+01 1.023514825186934786e+03 1.697786458689022615e-02 2.501912862106439746e-04 1.815234899457516260e+00
2.900000000000000000e+01 1.039558131828513979e+03 1.916019111636203462e-02 2.682746093719559849e-04 1.853870421368444044e+00
3.000000000000000000e+01 1.056006711530999610e+03 2.155379948979830110e-02 2.870038283512389775e-04 1.880772265042157443e+00
3.100000000000000000e+01 1.072255330190919267e+03 2.415497395376901488e-02 3.063799146350212736e-04 1.906746989893677746e+00
3.200000000000000000e+01 1.089110582292891650e+03 2.697967092159481509e-02 3.264037157704668349e-04 1.926748933294695210e+00
3.300000000000000000e+01 1.106047476057861559e+03 2.998755285286160144e-02 3.470759516117004296e-04 1.939253998657273215e+00
3.400000000000000000e+01 1.123047215391055488e+03 3.320394192311013071e-02 3.683972107688917230e-04 1.945311669281978517e+00
3.500000000000000000e+01 1.140684024427679560e+03 3.663584703311390661e-02 3.903679503224616451e-04 1.935770339588899214e+00
3.600000000000000000e+01 1.158050560015951305e+03 4.031209491799966210e-02 4.129884941856735948e-04 1.920888523229749012e+00
3.700000000000000000e+01 1.175675950226598388e+03 4.425782697463693377e-02 4.362590357710123307e-04 1.894836183889037295e+00
3.800000000000000000e+01 1.193671644162843677e+03 4.846085656492251509e-02 4.601796386706521308e-04 1.859607515362974084e+00
3.900000000000000000e+01 1.211938957992147152e+03 5.291074986140701514e-02 4.847502397635017964e-04 1.814975587092678699e+00
4.000000000000000000e+01 1.230395387714066146e+03 5.760012928495772400e-02 5.099706551283244172e-04 1.759136817585768009e+00
4.100000000000000000e+01 1.248953290078698501e+03 6.252579116818451910e-02 5.358405841859774713e-04 1.690862526809617572e+00
4.200000000000000000e+01 1.267615886854515566e+03 6.770070929845371788e-02 5.623596166619090507e-04 1.611156671528228612e+00
4.300000000000000000e+01 1.286396117091421274e+03 7.314173423444238209e-02 5.895272397436466562e-04 1.521182123204238623e+00
4.400000000000000000e+01 1.305344062372530288e+03 7.886356170716410374e-02 6.173428479053092235e-04 1.420497268849834738e+00
4.500000000000000000e+01 1.324524661652425038e+03 8.487806407441915446e-02 6.458057497581535123e-04 1.308355972408129730e+00
4.600000000000000000e+01 1.343904638819512684e+03 9.119244312766587590e-02 6.749151800597529135e-04 1.184422608585613323e+00
4.700000000000000000e+01 1.363466414980124227e+03 9.780695698433052032e-02 7.046703088928200822e-04 1.048146389666475775e+00
4.800000000000000000e+01 1.383183336116620012e+03 1.047132561912913484e-01 7.350702546005668603e-04 8.989041954521852507e-01
4.900000000000000000e+01 1.403043605063663790e+03 1.119022479030322564e-01 7.661140939138809348e-04 7.361472275847676938e-01
5.000000000000000000e+01 1.423102279817425597e+03 1.193759812594308578e-01 7.978008750368436415e-04 5.594656356461583657e-01
5.100000000000000000e+01 1.443418113068377124e+03 1.271379186488917623e-01 8.301296295613105067e-04 3.687625715295245743e-01
5.200000000000000000e+01 1.463938354591130064e+03 1.351927200216666292e-01 8.630993858713362785e-04 1.649910330915108359e-01
5.300000000000000000e+01 1.484591663511433126e+03 1.435420016189353498e-01 8.967091805879036630e-04 -5.084341911232144462e-02
5.400000000000000000e+01 1.505358696833887052e+03 1.521881220809364055e-01 9.309580723879131142e-04 -2.785943530202117935e-01
5.500000000000000000e+01 1.526234967548816940e+03 1.611349253171770191e-01 9.658451531370737747e-04 -5.184849378546328991e-01
5.600000000000000000e+01 1.547332159797407485e+03 1.703794572617191860e-01 1.001369562507347993e-03 -7.713820280269990670e-01
5.700000000000000000e+01 1.568751230333539070e+03 1.799183151493358446e-01 1.037530496980733959e-03 -1.038162455965281339e+00
5.800000000000000000e+01 1.590449314544764547e+03 1.897502123424253673e-01 1.074327224333617142e-03 -1.319026278302312116e+00
5.900000000000000000e+01 1.612338976487813852e+03 1.998746048022396749e-01 1.111759093156440385e-03 -1.613886046192127166e+00
6.000000000000000000e+01 1.634399634032758968e+03 2.102835199520328435e-01 1.149825543523555526e-03 -1.922238296297338556e+00
6.100000000000000000e+01 1.656638336490180563e+03 2.209698618125539860e-01 1.188526117755709776e-03 -2.243609218609284639e+00
6.200000000000000000e+01 1.679061237906037377e+03 2.319300412615390994e-01 1.227860468485972344e-03 -2.578000254922844015e+00
6.300000000000000000e+01 1.701687266899106362e+03 2.431620887208892079e-01 1.267828367084869587e-03 -2.925546500415178386e+00
6.400000000000000000e+01 1.724520493715867360e+03 2.546632918090108721e-01 1.308429713084647379e-03 -3.286375601324314832e+00
6.500000000000000000e+01 1.747587271928603741e+03 2.664331667446518948e-01 1.349664538537841260e-03 -3.660674611770120102e+00
6.600000000000000000e+01 1.770925624993334168e+03 2.784646167870251654e-01 1.391533015270869991e-03 -4.048655168182416553e+00
6.700000000000000000e+01 1.794516264265860173e+03 2.907508350117136708e-01 1.434035459565342549e-03 -4.449787886042878782e+00
6.800000000000000000e+01 1.818321857545380908e+03 3.032821158441472154e-01 1.477172335399115719e-03 -4.863352544444444980e+00
6.900000000000000000e+01 1.842297642477566114e+03 3.160509825746005141e-01 1.520944258814514293e-03 -5.288658623869530118e+00
7.000000000000000000e+01 1.866413711620121376e+03 3.290507017605702189e-01 1.565351998646113268e-03 -5.725208731659994221e+00
7.100000000000000000e+01 1.890648002690769090e+03 3.422770093146179082e-01 1.610396478773317482e-03 -6.172821159528931290e+00
7.200000000000000000e+01 1.915113836272641265e+03 3.557258602780768442e-01 1.656078777442690584e-03 -6.632406111820229988e+00
7.300000000000000000e+01 1.939924949855431123e+03 3.693919650214552708e-01 1.702400127224741773e-03 -7.104929488547615968e+00
7.400000000000000000e+01 1.965091082429585640e+03 3.832640919643362509e-01 1.749361913155536054e-03 -7.590287504152113840e+00
7.500000000000000000e+01 1.990614543118925440e+03 3.973302674973491211e-01 1.796965670466478971e-03 -8.088042095956646804e+00
7.600000000000000000e+01 2.016451166656876012e+03 4.115763835960790651e-01 1.845213081665505800e-03 -8.597658376319133211e+00
7.700000000000000000e+01 2.042474891497144654e+03 4.259916773643364629e-01 1.894105972513944903e-03 -9.117679317031644359e+00
7.800000000000000000e+01 2.068669177269849570e+03 4.405639944817271170e-01 1.943646308159793952e-03 -9.647643035955232094e+00
7.900000000000000000e+01 2.095076909311977943e+03 4.552819245809071047e-01 1.993836187608526937e-03 -1.018738479069821778e+01
8.000000000000000000e+01 2.121718686941238957e+03 4.701340584907495179e-01 2.044677838222863902e-03 -1.073688841337741984e+01
8.100000000000000000e+01 2.148617845685268549e+03 4.851089785637847651e-01 2.096173610628680652e-03 -1.129591046166821755e+01
8.200000000000000000e+01 2.175786383505456342e+03 5.001967151756168128e-01 2.148325971604135229e-03 -1.186404120446541199e+01
8.300000000000000000e+01 2.203201893102431768e+03 5.153858047090981165e-01 2.201137498989935021e-03 -1.244101505726026424e+01
8.400000000000000000e+01 2.230864251817758941e+03 5.306655278863311453e-01 2.254610873657726233e-03 -1.302626931609072969e+01
8.500000000000000000e+01 2.258765908379643406e+03 5.460244241727222336e-01 2.308748873555901450e-03 -1.361961271083019653e+01
8.600000000000000000e+01 2.286903456913388709e+03 5.614530265656333397e-01 2.363554367460587915e-03 -1.422045288573798594e+01
8.700000000000000000e+01 2.315245503525535696e+03 5.769379519480128948e-01 2.419030307885436729e-03 -1.482830161067087715e+01
8.800000000000000000e+01 2.343772228360053759e+03 5.924663252077044806e-01 2.475179725117875127e-03 -1.544264099094350939e+01
8.900000000000000000e+01 2.372493525276532182e+03 6.080252730961537289e-01 2.532005720938748736e-03 -1.606302743881807160e+01
9.000000000000000000e+01 2.401411860235029508e+03 6.235974672848590972e-01 2.589511463263468889e-03 -1.668916595880961040e+01
9.100000000000000000e+01 2.430536764606100860e+03 6.391694938545244842e-01 2.647700180474822813e-03 -1.732053978719825693e+01
9.200000000000000000e+01 2.459868888031251117e+03 6.547265053933820633e-01 2.706575156617590985e-03 -1.795693354400459896e+01
9.300000000000000000e+01 2.489423374152654105e+03 6.702538548465224455e-01 2.766139727273019076e-03 -1.859783580118211432e+01
9.400000000000000000e+01 2.519193082490416600e+03 6.857391258403751078e-01 2.826397275602970591e-03 -1.924303229728473141e+01
9.500000000000000000e+01 2.549193158642248363e+03 7.011669328925442812e-01 2.887351229384421854e-03 -1.989201167132027237e+01
9.600000000000000000e+01 2.579416464270030247e+03 7.165233784744375889e-01 2.949005058450511127e-03 -2.054433688215257092e+01
9.700000000000000000e+01 2.609863290578147371e+03 7.317938245557941146e-01 3.011362272779939762e-03 -2.119957092690484046e+01
9.800000000000000000e+01 2.640541358379566191e+03 7.469628926507960731e-01 3.074426421746797103e-03 -2.185727684288146833e+01
9.900000000000000000e+01 2.671428676399009873e+03 7.620166923667970327e-01 3.138201093390461782e-03 -2.251694342600252696e+01
1.000000000000000000e+02 2.702540396467682513e+03 7.769435642791220342e-01 3.202689915014080013e-03 -2.317805951625754446e+01
1.010000000000000000e+02 2.733869386751616730e+03 7.917288801228108408e-01 3.267896553978823053e-03 -2.384011399966944111e+01
1.020000000000000000e+02 2.765415945170841951e+03 8.063505858155054495e-01 3.333824719596144379e-03 -2.450281866077684612e+01
1.030000000000000000e+02 2.797165514354687730e+03 8.208089148883059849e-01 3.400478165302716575e-03 -2.516536534959258020e+01
1.040000000000000000e+02 2.829118395036893162e+03 8.350743900596873104e-01 3.467860691998199320e-03 -2.582739166912546835e+01
1.050000000000000000e+02 2.861267460987327922e+03 8.491398217099184187e-01 3.535976151227351958e-03 -2.648831242585008994e+01
1.060000000000000000e+02 2.893605587333480344e+03 8.629905944982304566e-01 3.604828449579476537e-03 -2.714746819870330086e+01
1.070000000000000000e+02 2.926125650520979889e+03 8.766195240781844422e-01 3.674421552972719027e-03 -2.780442247508126385e+01
1.080000000000000000e+02 2.958813099913783390e+03 8.900045720568758867e-01 3.744759492296371485e-03 -2.845859023530524823e+01
1.090000000000000000e+02 2.991675671136233177e+03 9.031385594034876396e-01 3.815846367765165885e-03 -2.910931223808893975e+01
1.100000000000000000e+02 3.024698815904066123e+03 9.159994530501325283e-01 3.887686355153232350e-03 -2.975615215649515122e+01
1.110000000000000000e+02 3.057875133623224428e+03 9.285800195412148295e-01 3.960283711270808950e-03 -3.039859486427722857e+01
1.120000000000000000e+02 3.091203526126927045e+03 9.408727890761660051e-01 4.033642779919736042e-03 -3.103588412605337510e+01
1.130000000000000000e+02 3.124675186068749099e+03 9.528553780499464665e-01 4.107767997430978105e-03 -3.166763061190083306e+01
1.140000000000000000e+02 3.158281306907842463e+03 9.645128338394185485e-01 4.182663898653354514e-03 -3.229314792922374977e+01
1.150000000000000000e+02 3.192013082813445180e+03 9.758450631350095161e-01 4.258335122349007039e-03 -3.291189832554026395e+01
1.160000000000000000e+02 3.225869136917402102e+03 9.868371185168244297e-01 4.334786416220347445e-03 -3.352334412319658696e+01
1.170000000000000000e+02 3.259840664514879791e+03 9.974666267770733175e-01 4.412022642066669616e-03 -3.412687343752456570e+01
1.180000000000000000e+02 3.293911432965741369e+03 1.007733502289583249e+00 4.490048779667462492e-03 -3.472187446193871097e+01
1.190000000000000000e+02 3.328080066648038610e+03 1.017622805221610083e+00 4.568869931057287399e-03 -3.530788403646408824e+01
1.200000000000000000e+02 3.362337761812584176e+03 1.027127026544498278e+00 4.648491322763576537e-03 -3.588429051517121593e+01
1.210000000000000000e+02 3.396675714842261186e+03 1.036231231286651067e+00 4.728918309191138328e-03 -3.645048233454212294e+01
1.220000000000000000e+02 3.431077693815741441e+03 1.044927915184846734e+00 4.810156373248451571e-03 -3.700599658174627393e+01
1.230000000000000000e+02 3.465542323478196067e+03 1.053209576278910875e+00 4.892211127361859382e-03 -3.755022186180602262e+01
1.240000000000000000e+02 3.500060800117547842e+03 1.061061286502481993e+00 4.975088312795888923e-03 -3.808254686567575220e+01
1.250000000000000000e+02 3.534616891499519170e+03 1.068482976669653084e+00 5.058793798411868534e-03 -3.860250893821478968e+01
1.260000000000000000e+02 3.569209221862349750e+03 1.075459723005439239e+00 5.143333578096887133e-03 -3.910957122853644563e+01
1.270000000000000000e+02 3.603821558469544925e+03 1.081991460473726852e+00 5.228713766886425307e-03 -3.960312269074889002e+01
1.280000000000000000e+02 3.638445096624873713e+03 1.088063269298054081e+00 5.314940596385982902e-03 -4.008270093508360787e+01
1.290000000000000000e+02 3.673078459647751060e+03 1.093675088280174901e+00 5.402020408496968455e-03 -4.054776937788525970e+01
1.300000000000000000e+02 3.707705413809558650e+03 1.098812001311648023e+00 5.489959648175647688e-03 -4.099771724198221534e+01
1.310000000000000000e+02 3.742310168298928147e+03 1.103474013299659218e+00 5.578764854972146844e-03 -4.143208775048162096e+01
1.320000000000000000e+02 3.776900990080931024e+03 1.107661381220523156e+00 5.668442653360984337e-03 -4.185037130551071982e+01
1.330000000000000000e+02 3.811456875672648039e+03 1.111359569466857655e+00 5.758999741662266213e-03 -4.225213802605765068e+01
1.340000000000000000e+02 3.845979106366154610e+03 1.114583757225714011e+00 5.850442880020877319e-03 -4.263680955425803631e+01
1.350000000000000000e+02 3.880454106526763098e+03 1.117311983215405480e+00 5.942778877017594087e-03 -4.300410475611514016e+01
1.360000000000000000e+02 3.914883157055984157e+03 1.119552000721896645e+00 6.036014575400400206e-03 -4.335337116954698899e+01
1.370000000000000000e+02 3.949252682064668988e+03 1.121296707376590041e+00 6.130156836905616309e-03 -4.368417927184052019e+01
1.380000000000000000e+02 3.983556534009670031e+03 1.122553858432683738e+00 6.225212525334923933e-03 -4.399617391194654203e+01
1.390000000000000000e+02 4.017781137090518314e+03 1.123316353233788201e+00 6.321188489796890700e-03 -4.428892574264174442e+01
1.400000000000000000e+02 4.051935200758221981e+03 1.123584520130630926e+00 6.418091546139558824e-03 -4.456200550306716934e+01
1.410000000000000000e+02 4.085997721381218071e+03 1.123373544691941728e+00 6.515928458364579623e-03 -4.481505830113821531e+01
1.420000000000000000e+02 4.119962552473635697e+03 1.122668899459307479e+00 6.614705919111942174e-03 -4.504758076181894921e+01
1.430000000000000000e+02 4.153830976479949641e+03 1.121478342251004845e+00 6.714430529369493084e-03 -4.525929244329405066e+01
1.440000000000000000e+02 4.187581991516031849e+03 1.119809630958367608e+00 6.815108778255203614e-03 -4.544976441799732925e+01
1.450000000000000000e+02 4.221216881618744083e+03 1.117655666688172067e+00 6.916747022321001817e-03 -4.561849355454049970e+01
1.460000000000000000e+02 4.254707218447203559e+03 1.115031635352847106e+00 7.019351464257826689e-03 -4.576527393354213302e+01
1.470000000000000000e+02 4.288046859891264830e+03 1.111945294103475312e+00 7.122928132232995112e-03 -4.588952829431624281e+01
1.480000000000000000e+02 4.321222236829707072e+03 1.108396971160229283e+00 7.227482858680519401e-03 -4.599097658450551762e+01
1.490000000000000000e+02 4.354219781640876135e+03 1.104394422338941695e+00 7.333021259559039523e-03 -4.606919025708206306e+01
1.500000000000000000e+02 4.387025928362962077e+03 1.099945402523067495e+00 7.439548713800234886e-03 -4.612374083527834756e+01
1.510000000000000000e+02 4.419619444019427647e+03 1.095057607010325285e+00 7.547070343315389479e-03 -4.615434602893903104e+01
1.520000000000000000e+02 4.452007849076847378e+03 1.089738495912566441e+00 7.655590993417770232e-03 -4.616071381979413957e+01
1.530000000000000000e+02 4.484176140594840035e+03 1.084002897732209592e+00 7.765115213495867204e-03 -4.614254980463413602e+01
1.540000000000000000e+02 4.516124174607331952e+03 1.077865639289706801e+00 7.875647240305122532e-03 -4.609970820843260242e+01
1.550000000000000000e+02 4.547844381212140433e+03 1.071326688829164819e+00 7.987190978853348985e-03 -4.603182046439451369e+01
1.560000000000000000e+02 4.579344049754333355e+03 1.064408297569711781e+00 8.099749987135144297e-03 -4.593874091247552371e+01
1.570000000000000000e+02 4.610600758848518126e+03 1.057110429402180030e+00 8.213327460912911437e-03 -4.582017537932252083e+01
1.580000000000000000e+02 4.641621803294735400e+03 1.049462759136468915e+00 8.327926219451905684e-03 -4.567590402618803580e+01
1.590000000000000000e+02 4.672392195729739797e+03 1.041465245492323222e+00 8.443548692745403081e-03 -4.550570706279335553e+01
1.600000000000000000e+02 4.702904380119262896e+03 1.033140129341481250e+00 8.560196910049298891e-03 -4.530943902815984359e+01
1.610000000000000000e+02 4.733135946785958367e+03 1.024502220095084182e+00 8.677872489604396625e-03 -4.508680593739786957e+01
1.620000000000000000e+02 4.763079345875856234e+03 1.015566323840220830e+00 8.796576629947597953e-03 -4.483773669648713422e+01
1.630000000000000000e+02 4.792727030709449537e+03 1.006362099825293122e+00 8.916310102394848017e-03 -4.456186311500211161e+01
1.640000000000000000e+02 4.822056601118476465e+03 9.968894901414175891e-01 9.037073245499960272e-03 -4.425918845485568198e+01
1.650000000000000000e+02 4.851067945219778267e+03 9.871707179567282830e-01 9.158865960139126600e-03 -4.392941887597887529e+01
1.660000000000000000e+02 4.879746097671748430e+03 9.772280022462555005e-01 9.281687707058087697e-03 -4.357248341802399949e+01
1.670000000000000000e+02 4.908083524717764703e+03 9.670835575727418920e-01 9.405537505031563716e-03 -4.318823686352573077e+01
1.680000000000000000e+02 4.936072695813641076e+03 9.567595938664251731e-01 9.530413931109137440e-03 -4.277675686906903252e+01
1.690000000000000000e+02 4.963706083590453090e+03 9.462783162051808805e-01 9.656315121805056009e-03 -4.233789826142021440e+01
1.700000000000000000e+02 4.990976163802802148e+03 9.356544962443030800e-01 9.783238775946693708e-03 -4.187159016867162364e+01
1.710000000000000000e+02 5.017867986912625383e+03 9.249177570480191513e-01 9.911182158583628152e-03 -4.137776173386282608e+01
1.720000000000000000e+02 5.044388891410555516e+03 9.140902878198786663e-01 1.004014210654266201e-02 -4.085641639559559479e+01
1.730000000000000000e+02 5.070516505271491042e+03 9.031942720357990506e-01 1.017011503458619022e-02 -4.030748331812962704e+01
1.740000000000000000e+02 5.096243315951070144e+03 8.922518872276523627e-01 1.030109694325944021e-02 -3.973096595547568199e+01
1.750000000000000000e+02 5.121569241918901753e+03 8.813001614695223918e-01 1.043308342726951415e-02 -3.912701633197227125e+01
1.760000000000000000e+02 5.146479400232534317e+03 8.703538734323854609e-01 1.056606968512627427e-02 -3.849556349794586652e+01
1.770000000000000000e+02 5.170966549706995465e+03 8.594502483313278818e-01 1.070005052916822574e-02 -3.783661028910402990e+01
1.780000000000000000e+02 5.195016075813783573e+03 8.486116899106755929e-01 1.083502039713185247e-02 -3.715023369521581031e+01
1.790000000000000000e+02 5.218628222827434001e+03 8.378605949232276195e-01 1.097097336194134340e-02 -3.643643641399297906e+01
1.800000000000000000e+02 5.241795808616331669e+03 8.272342096271404488e-01 1.110790314610171636e-02 -3.569536969857381337e+01
1.810000000000000000e+02 5.264504224479457662e+03 8.167623445392748760e-01 1.124580313230127797e-02 -3.492718478746740374e+01
1.820000000000000000e+02 5.286753720030413206e+03 8.064748025911332441e-01 1.138466637653714163e-02 -3.413195861797110808e+01
1.830000000000000000e+02 5.308537117977762136e+03 7.963939505893871118e-01 1.152448562045252888e-02 -3.330984239006340175e+01
1.840000000000000000e+02 5.329839813955306454e+03 7.865570040815228481e-01 1.166525330403892641e-02 -3.246106156325686953e+01
1.850000000000000000e+02 5.350662061403639200e+03 7.770011704753480020e-01 1.180696157789634833e-02 -3.158554443590124450e+01
1.860000000000000000e+02 5.370989258001769485e+03 7.677487921633817658e-01 1.194960231545593408e-02 -3.068366497698400508e+01
1.870000000000000000e+02 5.390821658903931166e+03 7.588303742391279139e-01 1.209316712462245140e-02 -2.975549998783874983e+01
1.880000000000000000e+02 5.410152091529043901e+03 7.502860700032264463e-01 1.223764735901934630e-02 -2.880134908335147159e+01
1.890000000000000000e+02 5.428965955406588364e+03 7.421471099299904450e-01 1.238303412855686937e-02 -2.782136327109062535e+01
1.900000000000000000e+02 5.447263507080028830e+03 7.344476868760096977e-01 1.252931830952307840e-02 -2.681584208191168273e+01
1.910000000000000000e+02 5.465037574916668746e+03 7.272197560901552116e-01 1.267649055343949768e-02 -2.578508499949753130e+01
1.920000000000000000e+02 5.482273558977160064e+03 7.204982349201224379e-01 1.282454129565335603e-02 -2.472916860634616043e+01
1.930000000000000000e+02 5.498964287595394126e+03 7.143165456712287087e-01 1.297346076245318829e-02 -2.364839228123039305e+01
1.940000000000000000e+02 5.515117445618839156e+03 7.087103296573553646e-01 1.312323897760468011e-02 -2.254320391208939611e+01
1.950000000000000000e+02 5.530718432558789573e+03 7.037152185794484094e-01 1.327386576760206452e-02 -2.141382847485997942e+01
1.960000000000000000e+02 5.545767504255175481e+03 6.993668344167764950e-01 1.342533076589851049e-02 -2.026071373078620397e+01
1.970000000000000000e+02 5.560264916102188181e+03 6.957022749959895780e-01 1.357762341623938024e-02 -1.908415880515351049e+01
1.980000000000000000e+02 5.574210922987314916e+03 6.927571425585672404e-01 1.373073297450116102e-02 -1.788453703399707351e+01
1.990000000000000000e+02 5.587583494192854232e+03 6.905670293463962439e-01 1.388464850979171002e-02 -1.666214739325425143e+01
2.000000000000000000e+02 5.600397740163491108e+03 6.891675175259941444e-01 1.403935890429546494e-02 -1.541751162889174331e+01
2.010000000000000000e+02 5.612638987328447001e+03 6.885963865717789067e-01 1.419485285189179234e-02 -1.415085475668838555e+01
2.020000000000000000e+02 5.624299709831307155e+03 6.888890930327946638e-01 1.435111885614344211e-02 -1.286277507446519586e+01
2.030000000000000000e+02 5.635357454497923754e+03 6.900825478236636279e-01 1.450814522676065893e-02 -1.155349985842093119e+01
2.040000000000000000e+02 5.645819480960129113e+03 6.922129087343592557e-01 1.466592007550854108e-02 -1.022355342243224285e+01
2.050000000000000000e+02 5.655655906533263078e+03 6.953170660695754401e-01 1.482443131121317752e-02 -8.873385696521905786e+00
2.060000000000000000e+02 5.664873989759923461e+03 6.994304141227553062e-01 1.498366663366240692e-02 -7.503372222828928351e+00
2.070000000000000000e+02 5.673458703659965977e+03 7.045905653395898582e-01 1.514361352712475899e-02 -6.113895863427536881e+00
2.080000000000000000e+02 5.681402449193428765e+03 7.108336361409579585e-01 1.530425925327736150e-02 -4.705562218453849255e+00
2.090000000000000000e+02 5.688734768732427256e+03 7.181949897662375237e-01 1.546559084322294240e-02 -3.278909916426371307e+00
2.100000000000000000e+02 5.695440634287270768e+03 7.267122076311753887e-01 1.562759508954646506e-02 -1.834499750447853739e+00
2.110000000000000000e+02 5.701527302744445478e+03 7.364221180158276869e-01 1.579025853783106240e-02 -3.728834751599743869e-01
2.120000000000000000e+02 5.707009459257524213e+03 7.473593104324603997e-01 1.595356747819867693e-02 1.105373912144863358e+00
2.130000000000000000e+02 5.711886932292287383e+03 7.595613355191138671e-01 1.611750793655184616e-02 2.599716460469195134e+00
2.140000000000000000e+02 5.716166978776525866e+03 7.730649909229961869e-01 1.628206566602201019e-02 4.109582412252033023e+00
2.150000000000000000e+02 5.719849427500428646e+03 7.878996358535235167e-01 1.644722613920311660e-02 5.634381922098254947e+00
2.160000000000000000e+02 5.722919250867743358e+03 8.041102190481176359e-01 1.661297453934382912e-02 7.173517859868536739e+00
2.170000000000000000e+02 5.725376278397326132e+03 8.217260797901325686e-01 1.677929575348465971e-02 8.726370957608070356e+00
2.180000000000000000e+02 5.727220340120983565e+03 8.407765475447325221e-01 1.694617436528884566e-02 1.029243352339129913e+01
2.190000000000000000e+02 5.728443838327992125e+03 8.613057987697175788e-01 1.711359464913551898e-02 1.187101973910447228e+01
2.200000000000000000e+02 5.729039176005239824e+03 8.833431436358651911e-01 1.728154056458324275e-02 1.346160736789277657e+01
2.210000000000000000e+02 5.729013613621435070e+03 9.069178828589863350e-01 1.744999575215165286e-02 1.506345148316776594e+01
2.220000000000000000e+02 5.728352127452131754e+03 9.320741645426731115e-01 1.761894353007378844e-02 1.667610445622180393e+01
2.230000000000000000e+02 5.727061979748916201e+03 9.588338425800807530e-01 1.778836689204413984e-02 1.829874740767101926e+01
2.240000000000000000e+02 5.725150433746615818e+03 9.872336185685628429e-01 1.795824850650054941e-02 1.993085876180429494e+01
2.250000000000000000e+02 5.722617325360242830e+03 1.017295328582840330e+00 1.812857071709999407e-02 2.157161998124347946e+01
2.260000000000000000e+02 5.719455063220510056e+03 1.049063085111159088e+00 1.829931554450736977e-02 2.322050983749069530e+01
2.270000000000000000e+02 5.715670913747534541e+03 1.082566135499335447e+00 1.847046468991121737e-02 2.487678442877902185e+01
2.280000000000000000e+02 5.711264716109772053e+03 1.117826290507065723e+00 1.864199953992964551e-02 2.653977431628579353e+01
2.290000000000000000e+02 5.706243738920302349e+03 1.154880209575454897e+00 1.881390117297785519e-02 2.820881024266352100e+01
2.300000000000000000e+02 5.700600395167431998e+03 1.193757116003459462e+00 1.898615036741485920e-02 2.988322313389880591e+01
2.310000000000000000e+02 5.694341955582284754e+03 1.234471368835456939e+00 1.915872761123959406e-02 3.156226981749045635e+01
